id,rank,name,symbol,slug,is_active,first_historical_data,last_historical_data,platform
1505,6616,Alias,ALIAS,alias,1,2017-01-14T22:50:00.000Z,2024-02-05T20:50:00.000Z,
1511,7596,PureVidz,VIDZ,purevidz,1,2017-01-19T22:50:00.000Z,2024-02-05T20:50:00.000Z,
1514,7597,ICOBID,ICOB,icobid,1,2017-01-20T18:35:00.000Z,2024-02-05T20:45:00.000Z,
1515,7598,iBank,IBANK,ibank,1,2017-01-23T23:45:00.000Z,2024-02-05T20:50:00.000Z,
1518,45,Maker,MKR,maker,1,2017-01-29T19:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2'}"
1521,613,Komodo,KMD,komodo,1,2017-02-05T23:45:00.000Z,2024-02-05T20:45:00.000Z,
1522,7599,FirstCoin,FRST,firstcoin,1,2017-02-05T23:45:00.000Z,2024-02-05T20:45:00.000Z,
1528,7600,Iconic,ICON,iconic,1,2017-02-08T22:25:00.000Z,2024-02-05T20:50:00.000Z,
1546,7601,Centurion,CNT,centurion,1,2017-02-22T00:40:00.000Z,2024-02-05T20:50:00.000Z,
1552,567,Enzyme,MLN,enzyme,1,2017-02-22T00:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xec67005c4e498ec7f55e092bd1d35cbc47c91892'}"
1556,827,Chrono.tech,TIME,chrono-tech,1,2017-02-27T11:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x485d17A6f1B8780392d53D64751824253011A260'}"
1558,7602,Argus,ARGUS,argus,1,2017-02-26T18:15:00.000Z,2024-02-05T20:50:00.000Z,
1562,7603,Swarm City,SWT,swarm-city,1,2017-03-03T22:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb9e7f8568e08d5659f5d29c4997173d84cdf2607'}"
1567,280,Nano,XNO,nano,1,2017-03-07T00:30:00.000Z,2024-02-05T20:50:00.000Z,
1578,1792,Zero,ZER,zero,1,2017-03-20T21:45:00.000Z,2024-02-05T20:50:00.000Z,
1582,7604,Netko,NETKO,netko,1,2017-03-20T21:45:00.000Z,2024-02-05T20:45:00.000Z,
1586,274,Ark,ARK,ark,1,2017-03-22T14:15:00.000Z,2024-02-05T20:50:00.000Z,
1588,1933,Tokes,TKS,tokes,1,2022-09-30T12:40:00.000Z,2024-02-05T20:50:00.000Z,
1596,7605,Edgeless,EDG,edgeless,1,2017-03-30T21:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08711d3b02c8758f2fb3ab4e80228418a7f8e39c'}"
1609,2210,Asch,XAS,asch,1,2017-04-01T21:40:00.000Z,2024-02-05T20:50:00.000Z,
1619,7606,Skycoin,SKY,skycoin,1,2017-04-17T17:55:00.000Z,2024-02-05T20:50:00.000Z,
1623,7607,BlazerCoin,BLAZR,blazercoin,1,2017-04-17T19:10:00.000Z,2024-02-05T20:45:00.000Z,
1624,2187,Atmos,ATMOS,atmos,1,2017-04-17T19:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 3, 'name': 'EOS', 'symbol': 'EOS', 'slug': 'eos', 'token_address': 'ATMOS-eos-novusphereio'}"
1629,7608,Zennies,ZENI,zennies,1,2017-04-18T00:00:00.000Z,2024-02-05T20:50:00.000Z,
1630,7609,Coinonat,CXT,coinonat,1,2017-04-17T23:30:00.000Z,2024-02-05T20:45:00.000Z,
1632,7610,Concoin,CONX,concoin,1,2017-04-18T00:00:00.000Z,2024-02-05T20:50:00.000Z,
1636,1855,XTRABYTES,XBY,xtrabytes,1,2017-04-20T21:20:00.000Z,2024-02-05T20:50:00.000Z,
1637,267,iExec RLC,RLC,rlc,1,2017-04-20T21:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x607f4c5bb672230e8672085532f7e901544a7375'}"
1638,7611,WeTrust,TRST,trust,1,2017-04-20T21:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b'}"
1651,7612,SpeedCash,SCS,speedcash,1,2017-04-27T20:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x81995ff7AEe5c780192b47e0B42a7a86692d1415'}"
1654,1622,BitCore,BTX,bitcore,1,2017-04-27T21:20:00.000Z,2024-02-05T20:50:00.000Z,
1657,7613,Bitvolt,VOLT,bitvolt,1,2017-04-30T17:50:00.000Z,2024-02-05T20:50:00.000Z,
1658,7614,Lunyr,LUN,lunyr,1,2017-05-01T13:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfa05A73FfE78ef8f1a739473e462c54bae6567D9'}"
1659,99,Gnosis,GNO,gnosis-gno,1,2017-05-01T20:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6810e776880c02933d47db1b9fc05908e5386b96'}"
1660,7615,Monolith,TKN,monolith,1,2017-05-07T14:00:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaaaf91d9b90df800df4f55c205fd6989c977e73a'}"
1669,1590,Humaniq,HMQ,humaniq,1,2017-05-11T21:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xcbcc0f036ed4788f63fc0fee32873d6a7487b908'}"
1674,480,Bitcoin Palladium,BTCP,cannation,1,2017-05-13T18:05:00.000Z,2024-02-05T20:50:00.000Z,
1678,7616,InsaneCoin,INSN,insanecoin-insn,1,2017-05-17T15:05:00.000Z,2024-02-05T20:50:00.000Z,
1680,176,Aragon,ANT,aragon,1,2017-05-18T21:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa117000000f279d81a1d3cc75430faa017fa5a2e'}"
1681,1277,PRIZM,PZM,prizm,1,2017-05-19T13:50:00.000Z,2024-02-05T20:45:00.000Z,
1684,153,Qtum,QTUM,qtum,1,2017-05-24T15:15:00.000Z,2024-02-05T20:50:00.000Z,
1693,7617,Theresa May Coin,MAY,theresa-may-coin,1,2017-05-30T20:25:00.000Z,2024-02-05T20:50:00.000Z,
1694,1743,Sumokoin,SUMO,sumokoin,1,2017-05-30T20:40:00.000Z,2024-02-05T20:50:00.000Z,
1697,142,Basic Attention Token,BAT,basic-attention-token,1,2017-06-01T05:10:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}"
1698,318,Horizen,ZEN,horizen,1,2017-06-01T16:10:00.000Z,2024-02-05T20:45:00.000Z,
1700,1077,Æternity,AE,aeternity,1,2017-06-01T16:35:00.000Z,2024-02-05T20:50:00.000Z,
1703,4022,Metaverse ETP,ETP,metaverse,1,2017-06-05T19:05:00.000Z,2024-02-05T20:50:00.000Z,
1706,7618,Aidos Kuneen,ADK,aidos-kuneen,1,2017-06-06T05:05:00.000Z,2024-02-05T20:50:00.000Z,
1708,7619,Patientory,PTOY,patientory,1,2022-09-30T12:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ae4bf2c33a8e667de34b54938b0ccd03eb8cc06'}"
1710,4648,Veritaseum,VERI,veritaseum,1,2017-06-08T15:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374'}"
1712,877,Quantum Resistant Ledger,QRL,quantum-resistant-ledger,1,2017-06-10T05:45:00.000Z,2024-02-05T20:50:00.000Z,
1720,82,IOTA,IOTA,iota,1,2017-06-13T14:30:00.000Z,2024-02-05T20:50:00.000Z,
1721,1253,Mysterium,MYST,mysterium,1,2017-06-14T13:55:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4Cf89ca06ad997bC732Dc876ed2A7F26a9E7f361'}"
1727,360,Bancor,BNT,bancor,1,2017-06-18T15:15:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c'}"
1731,7620,GlobalToken,GLT,globaltoken,1,2017-06-19T21:30:00.000Z,2024-02-05T20:50:00.000Z,
1732,254,Numeraire,NMR,numeraire,1,2017-06-23T04:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1776e1F26f98b1A5dF9cD347953a26dd3Cb46671'}"
1736,7621,Unify,UNIFY,unify,1,2017-06-23T20:15:00.000Z,2024-02-05T20:50:00.000Z,
1745,7622,Dinastycoin,DCY,dinastycoin,1,2017-06-24T23:20:00.000Z,2024-02-05T20:50:00.000Z,
1747,7623,Onix,ONX,onix,1,2017-06-24T23:50:00.000Z,2024-02-05T20:50:00.000Z,
1750,7624,GXChain,GXC,gxchain,1,2017-06-25T00:30:00.000Z,2024-02-05T20:45:00.000Z,
1757,470,FUNToken,FUN,funtoken,1,2017-06-27T05:00:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x419d0d8bdd9af5e606ae2232ed285aff190e711b'}"
1758,1448,TenX,PAY,tenx,1,2017-06-27T05:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb97048628db6b661d4c2aa833e95dbe1a905b280'}"
1759,279,Status,SNT,status,1,2017-06-28T21:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x744d70fdbe2ba4cf95131626614a1763df805b9e'}"
1762,391,Ergo,ERG,ergo,1,2017-06-29T00:15:00.000Z,2024-02-05T20:50:00.000Z,
1765,78,EOS,EOS,eos,1,2017-07-01T19:10:00.000Z,2024-02-05T20:50:00.000Z,
1768,697,AdEx,ADX,adx-net,1,2017-07-01T19:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xade00c28244d5ce17d72e40330b1c318cd12b7c3'}"
1769,7625,Denarius,D,denarius-d,1,2017-07-02T00:25:00.000Z,2024-02-05T20:50:00.000Z,
1772,178,Storj,STORJ,storj,1,2017-07-02T00:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb64ef51c888972c908cfacf59b47c1afbc0ab8ac'}"
1774,7626,SocialCoin,SOCC,socialcoin-socc,1,2017-07-02T03:35:00.000Z,2024-02-05T20:50:00.000Z,
1779,6897,Wagerr,WGR,wagerr,1,2017-07-05T00:50:00.000Z,2024-02-05T20:45:00.000Z,
1784,7627,Polybius,PLBT,polybius,1,2017-07-06T18:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0affa06e7fbe5bc9a764c979aa66e8256a631f02'}"
1785,132,Gas,GAS,gas,1,2017-07-06T18:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 4, 'name': 'Neo', 'symbol': 'NEO', 'slug': 'neo', 'token_address': '0xd2a4cff31913016155e38e474a2c06d08be276cf'}"
1786,1333,SunContract,SNC,suncontract,1,2017-07-06T19:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF4134146AF2d511Dd5EA8cDB1C4AC88C57D60404'}"
1787,2168,Jetcoin,JET,jetcoin,1,2017-07-07T15:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8727c112c712c4a03371ac87a74dd6ab104af768'}"
1788,363,Metal DAO,MTL,metal,1,2017-07-09T17:55:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF433089366899D83a9f26A773D59ec7eCF30355e'}"
1789,1453,Populous,PPT,populous,1,2017-07-11T17:10:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a'}"
1799,7628,Rupee,RUP,rupee,1,2017-07-11T04:30:00.000Z,2024-02-05T20:45:00.000Z,
1807,5946,Santiment Network Token,SAN,santiment,1,2017-07-12T18:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098'}"
1808,378,OMG Network,OMG,omg,1,2017-07-14T04:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd26114cd6ee289accf82350c8d8487fedb8a0c07'}"
1814,1632,Metrix Coin,MRX,metrix-coin,1,2017-07-15T21:20:00.000Z,2024-02-05T20:50:00.000Z,
1816,374,Civic,CVC,civic,1,2017-07-17T17:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41e5560054824ea6b0732e656e3ad64e20e94e45'}"
1817,678,Voyager Token,VGX,voyager-token,1,2017-07-18T17:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d'}"
1826,1070,Particl,PART,particl,1,2017-07-20T23:40:00.000Z,2024-02-05T20:50:00.000Z,
1828,1926,SmartCash,SMART,smartcash,1,2017-07-21T01:50:00.000Z,2024-02-05T20:45:00.000Z,
1830,7629,SkinCoin,SKIN,skincoin,1,2017-07-21T15:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2bdc0d42996017fce214b21607a515da41a9e0c5'}"
1831,20,Bitcoin Cash,BCH,bitcoin-cash,1,2017-07-23T16:25:00.000Z,2024-02-05T20:45:00.000Z,
1834,1526,Pillar,PLR,pillar,1,2017-07-24T19:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe3818504c1b32bf1557b16c238b2e01fd3149c17'}"
1838,7630,OracleChain,OCT,oraclechain,1,2017-07-25T02:15:00.000Z,2024-02-05T20:45:00.000Z,
1839,4,BNB,BNB,bnb,1,2017-07-25T04:30:00.000Z,2024-02-05T20:50:00.000Z,
1846,7631,GeyserCoin,GSR,geysercoin,1,2017-07-27T21:00:00.000Z,2024-02-05T20:50:00.000Z,
1850,7632,Cream,CRM,cream,1,2017-07-31T04:15:00.000Z,2024-02-05T20:50:00.000Z,
1853,921,OAX,OAX,oax,1,2017-07-31T18:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x701c244b988a513c945973defa05de933b23fe1d'}"
1856,676,district0x,DNT,district0x,1,2017-08-03T22:15:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0abdace70d3790235af448c88547603b945604ea'}"
1861,3535,Stox,STX,stox,1,2017-08-05T04:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x006BeA43Baa3f7A6f765F14f10A1a1b08334EF45'}"
1866,867,Bytom,BTM,bytom,1,2017-08-08T21:35:00.000Z,2024-02-05T20:50:00.000Z,
1876,1545,Dentacoin,DCN,dentacoin,1,2017-08-11T00:15:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x08d32b0da63e2C3bcF8019c9c5d849d7a9d791e6'}"
1878,7633,Shadow Token,SHDW,shadow-token,1,2017-08-12T15:55:00.000Z,2024-02-05T20:50:00.000Z,
1881,7634,DeepOnion,ONION,deeponion,1,2017-08-12T22:50:00.000Z,2024-02-05T20:50:00.000Z,
1883,858,Adshares,ADS,adshares,1,2017-08-12T23:10:00.000Z,2024-02-05T20:45:00.000Z,
1886,357,Dent,DENT,dent,1,2017-08-12T23:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3597bfd533a99c9aa083587b074434e61eb0a258'}"
1888,7635,InvestFeed,IFT,investfeed,1,2017-08-13T23:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7654915a1b82d6d2d0afc37c52af556ea8983c7e'}"
1896,167,0x Protocol,ZRX,0x,1,2017-08-16T14:05:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe41d2489571d322189246dafa5ebde1f4699f498'}"
1902,5879,MyBit,MYB,mybit,1,2017-08-19T19:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d60d8d7ef6d37e16ebabc324de3be57f135e0bc'}"
1903,1206,HyperCash,HC,hypercash,1,2017-08-20T14:50:00.000Z,2024-02-05T20:50:00.000Z,
1908,4187,Nebulas,NAS,nebulas-token,1,2017-08-23T04:25:00.000Z,2024-02-05T20:50:00.000Z,
1916,7636,BiblePay,BBP,biblepay,1,2017-08-27T22:50:00.000Z,2024-02-05T20:50:00.000Z,
1918,2921,Achain,ACT,achain,1,2017-08-27T19:45:00.000Z,2024-02-05T20:45:00.000Z,
1925,1572,Waltonchain,WTC,waltonchain,1,2017-08-27T21:20:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb7cb1c96db6b22b0d3d9536e0108d062bd488f74'}"
1930,3853,Primas,PST,primas,1,2017-08-28T12:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec'}"
1934,149,Loopring,LRC,loopring,1,2017-08-30T02:15:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbbbbca6a901c926f240b89eacb641d8aec7aeafd'}"
1935,510,Bitcoin Dominica,BTCD,litecoin-ultra,1,2017-08-30T02:55:00.000Z,2024-02-05T20:50:00.000Z,
1937,6703,Po.et,POE,poet,1,2017-09-01T00:30:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195'}"
1947,1609,Monetha,MTH,monetha,1,2017-09-06T05:40:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xaf4dce16da2877f8c9e00544c93b62ac40631f16'}"
1948,1007,Aventus,AVT,aventus,1,2017-09-06T16:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d88ed6e74bbfd96b831231638b66c05571e824f'}"
1949,7637,Agrello,DLT,agrello-delta,1,2017-09-09T23:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x07e3c70653548B04f0A75970C1F81B4CBbFB606f'}"
1950,7638,Hiveterminal Token,HVN,hiveterminal-token,1,2017-09-10T03:15:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xC0Eb85285d83217CD7c891702bcbC0FC401E2D9D'}"
1954,3920,Moeda Loyalty Points,MDA,moeda-loyalty-points,1,2017-09-11T22:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x51db5ad35c671a87207d88fc11d593ac0c8415bd'}"
1955,1916,Neblio,NEBL,neblio,1,2017-09-12T13:50:00.000Z,2024-02-05T20:45:00.000Z,
1956,2182,Vivo,VIVO,vivo,1,2024-01-22T10:00:00.000Z,2024-02-05T20:50:00.000Z,
1958,12,TRON,TRX,tron,1,2017-09-13T01:15:00.000Z,2024-02-05T20:50:00.000Z,
1962,7639,BUZZCoin,BUZZ,buzzcoin,1,2017-09-13T02:45:00.000Z,2024-02-05T20:45:00.000Z,
1966,74,Decentraland,MANA,decentraland,1,2017-09-17T00:40:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f5d2fb29fb7d3cfee444a200298f468908cc942'}"
1967,7640,Indorse Token,IND,indorse-token,1,2017-09-19T02:45:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8e386eda857484f5a12e4b5daa9984e06e73705'}"
1968,7641,XPA,XPA,xpa,1,2017-09-19T02:55:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x90528aeb3a2b736b780fd1b6c478bb7e1d643170'}"
1970,7642,ATBCoin,ATB,atbcoin,1,2017-09-19T04:30:00.000Z,2024-02-05T20:50:00.000Z,
1974,536,Propy,PRO,propy,1,2017-09-19T05:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x226bb599a12c826476e3a771454697ea52e9e220'}"
1975,11,Chainlink,LINK,chainlink,1,2017-09-20T20:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x514910771af9ca656af840dff83e8264ecf986ca'}"
1982,7643,Kyber Network Crystal Legacy,KNCL,kyber-network-crystal-legacy,1,2017-09-24T14:05:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd974d5c2e2928dea5f71b9825b8b646686bd200'}"
1983,7644,VIBE,VIBE,vibe,1,2017-09-25T03:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe8ff5c9c75deb346acac493c463c8950be03dfba'}"
1984,7476,Substratum,SUB,substratum,1,2017-09-25T03:25:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8D75959f1E61EC2571aa72798237101F084DE63a'}"
1991,7645,Rivetz,RVT,rivetz,1,2017-09-25T21:10:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3d1ba9be9f66b8ee101911bc36d3fb562eac2244'}"
1993,539,Kin,KIN,kin,1,2017-09-27T19:25:00.000Z,2024-02-05T20:50:00.000Z,
1996,1267,SALT,SALT,salt,1,2017-09-29T05:50:00.000Z,2024-02-05T20:45:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4156D3342D5c385a87D264F90653733592000581'}"
1998,6977,Ormeus Coin,ORMEUS,ormeus-coin,1,2017-09-29T14:50:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc96df921009b790dffca412375251ed1a2b75c60'}"
2001,1131,ColossusXT,COLX,colossusxt,1,2017-09-29T21:20:00.000Z,2024-02-05T20:50:00.000Z,
2002,2196,TrezarCoin,TZC,trezarcoin,1,2017-09-29T19:05:00.000Z,2024-02-05T20:50:00.000Z,
2006,7646,Cobinhood,COB,cobinhood,1,2017-10-01T00:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb2f7eb1f2c37645be61d73953035360e768d81e6'}"
2009,1662,Bismuth,BIS,bismuth,1,2017-10-01T18:00:00.000Z,2024-02-05T20:50:00.000Z,
2010,8,Cardano,ADA,cardano,1,2017-10-01T20:30:00.000Z,2024-02-05T20:45:00.000Z,
2011,68,Tezos,XTZ,tezos,1,2017-10-02T15:55:00.000Z,2024-02-05T20:50:00.000Z,
2019,893,Viberate,VIB,viberate,1,2017-10-06T17:20:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724'}"
2022,1909,Internxt,INXT,internxt,1,2017-10-07T00:35:00.000Z,2024-02-05T20:50:00.000Z,"{'id': 1, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a8f5f96d5436e43112c2fbc6a9f70da9e4e16d4'}"
2027,2338,Cryptonex,CNX,cryptonex,1,2022-09-30T12:40:00.000Z,2024-02-05T20:50:00.000Z,
